住所（スプレッドシート用）,Latitude,Longitude,世帯数
兵庫県神戸市中央区琴ノ緒町３丁目,34.6971184,135.1963997,358
兵庫県神戸市中央区琴ノ緒町４丁目,34.6967103,135.1955217,230
兵庫県神戸市中央区琴ノ緒町５丁目,34.6959547,135.19479,88
兵庫県神戸市中央区古湊通１丁目,34.6781782,135.1759175,326
兵庫県神戸市中央区古湊通２丁目,34.677493,135.1750399,437
兵庫県神戸市中央区御幸通２丁目,34.6948578,135.201668,389
兵庫県神戸市中央区御幸通３丁目,34.6942433,135.2006435,606
兵庫県神戸市中央区御幸通４丁目,34.6936992,135.1994728,108
兵庫県神戸市中央区御幸通５丁目,34.6933616,135.1984484,39
兵庫県神戸市中央区御幸通６丁目,34.6930895,135.197863,46
兵庫県神戸市中央区栄町通１丁目,34.6876941,135.1889373,21
兵庫県神戸市中央区栄町通２丁目,34.68715,135.1877668,140
兵庫県神戸市中央区栄町通３丁目,34.6866157,135.185426,298
兵庫県神戸市中央区栄町通４丁目,34.6860716,135.1842556,258
兵庫県神戸市中央区栄町通５丁目,34.6846309,135.1826464,135
兵庫県神戸市中央区栄町通６丁目,34.6833213,135.1819149,127
兵庫県神戸市中央区栄町通７丁目,34.6817348,135.1811835,380
兵庫県神戸市中央区坂口通１丁目,34.7082011,135.2124991,57
兵庫県神戸市中央区坂口通３丁目,34.7078029,135.2104498,103
兵庫県神戸市中央区坂口通４丁目,34.7075358,135.2092788,81
兵庫県神戸市中央区坂口通５丁目,34.7072687,135.2081078,121
兵庫県神戸市中央区坂口通６丁目,34.7068655,135.2066441,110
兵庫県神戸市中央区坂口通７丁目,34.7065984,135.2054732,119
兵庫県神戸市中央区三宮町１丁目,34.6911196,135.1933268,13
兵庫県神戸市中央区三宮町２丁目,34.6904444,135.1912783,19
兵庫県神戸市中央区三宮町３丁目,34.6899002,135.1901078,19
兵庫県神戸市中央区東雲通１丁目,34.702504,135.2064978,745
兵庫県神戸市中央区東雲通２丁目,34.7017534,135.2051805,174
兵庫県神戸市中央区東雲通３丁目,34.7013453,135.2043023,148
兵庫県神戸市中央区東雲通４丁目,34.7009372,135.2034242,125
兵庫県神戸市中央区東雲通５丁目,34.7002521,135.2025461,107
兵庫県神戸市中央区東雲通６丁目,34.699708,135.2013753,36
兵庫県神戸市中央区下山手通１丁目,34.6946041,135.190693,9
兵庫県神戸市中央区下山手通２丁目,34.6932241,135.1901078,131
兵庫県神戸市中央区下山手通３丁目,34.6926898,135.1877668,555
兵庫県神戸市中央区下山手通４丁目,34.6917423,135.1851334,612
兵庫県神戸市中央区下山手通５丁目,34.6899684,135.1819809,606
兵庫県神戸市中央区下山手通６丁目,34.6899786,135.1807447,438
兵庫県神戸市中央区下山手通７丁目,34.6884771,135.1781116,1179
兵庫県神戸市中央区下山手通８丁目,34.6861205,135.1784042,1101
兵庫県神戸市中央区下山手通９丁目,34.6862055,135.1765026,469
兵庫県神戸市中央区新港町,34.684593,135.1955714,134
兵庫県神戸市中央区神仙寺通１丁目,34.7149539,135.2082542,121
兵庫県神戸市中央区神仙寺通２丁目,34.7143295,135.2084006,114
兵庫県神戸市中央区神仙寺通３丁目,34.7133723,135.2069369,168
兵庫県神戸市中央区神仙寺通４丁目,34.7127576,135.2059123,208
兵庫県神戸市中央区諏訪山町,34.6945605,135.1792818,80
兵庫県神戸市中央区橘通１丁目,34.6830131,135.1773803,100
兵庫県神戸市中央区橘通２丁目,34.6825345,135.1766489,49
兵庫県神戸市中央区橘通３丁目,34.6812396,135.1741624,30
兵庫県神戸市中央区橘通４丁目,34.68090189999999,135.1731385,222
兵庫県神戸市中央区多聞通１丁目,34.6821772,135.1779654,64
兵庫県神戸市中央区多聞通２丁目,34.6816986,135.177234,120
兵庫県神戸市中央区多聞通３丁目,34.6811545,135.1760638,19
兵庫県神戸市中央区多聞通４丁目,34.6802629,135.1750399,92
兵庫県神戸市中央区多聞通５丁目,34.6797843,135.1743086,180
兵庫県神戸市中央区大日通１丁目,34.7065291,135.2136702,112
兵庫県神戸市中央区大日通２丁目,34.706126,135.2122064,149
兵庫県神戸市中央区大日通３丁目,34.7058589,135.2110353,130
兵庫県神戸市中央区大日通４丁目,34.7055918,135.2098643,148
兵庫県神戸市中央区大日通５丁目,34.7053247,135.2086933,108
兵庫県神戸市中央区大日通６丁目,34.7050576,135.2075223,137
兵庫県神戸市中央区大日通７丁目,34.70472,135.2064978,154
兵庫県神戸市中央区筒井町１丁目,34.7030282,135.2100107,591
兵庫県神戸市中央区筒井町２丁目,34.7030382,135.2088397,129
兵庫県神戸市中央区筒井町３丁目,34.7024941,135.2076687,1325
兵庫県神戸市中央区中尾町,34.7102893,135.2029851,384
兵庫県神戸市中央区中島通１丁目,34.7133478,135.2098643,159
兵庫県神戸市中央区中島通２丁目,34.7132167,135.208986,102
兵庫県神戸市中央区中島通３丁目,34.71246600000001,135.2076687,205
兵庫県神戸市中央区中島通４丁目,34.7119218,135.2064978,122
兵庫県神戸市中央区中島通５丁目,34.7116595,135.2047414,26
兵庫県神戸市中央区中町通２丁目,34.6794221,135.1762101,26
兵庫県神戸市中央区中町通３丁目,34.6791549,135.1750399,291
兵庫県神戸市中央区中町通４丁目,34.67846979999999,135.1741624,433
兵庫県神戸市中央区中山手通１丁目,34.6965381,135.1912783,555
兵庫県神戸市中央区中山手通２丁目,34.6955907,135.1886447,1142
兵庫県神戸市中央区中山手通３丁目,34.6946335,135.1871816,897
兵庫県神戸市中央区中山手通４丁目,34.6938347,135.1862956,812
兵庫県神戸市中央区中山手通５丁目,34.6921846,135.1819149,170
兵庫県神戸市中央区中山手通６丁目,34.6913682,135.1801595,469
兵庫県神戸市中央区中山手通７丁目,34.6904304,135.1763564,1389
兵庫県神戸市中央区中山手通８丁目,34.6875393,135.1743086,281
兵庫県神戸市中央区二宮町１丁目,34.7000752,135.1988874,791
兵庫県神戸市中央区二宮町２丁目,34.6998834,135.196985,509
兵庫県神戸市中央区二宮町３丁目,34.6989869,135.196546,481
兵庫県神戸市中央区二宮町４丁目,34.6987246,135.19479,570
兵庫県神戸市中央区布引町１丁目,34.7033579,135.1955217,174
兵庫県神戸市中央区布引町２丁目,34.7007339,135.1946437,594
兵庫県神戸市中央区野崎通１丁目,34.7103615,135.2108889,72
兵庫県神戸市中央区野崎通２丁目,34.7107511,135.208936,191
兵庫県神戸市中央区野崎通３丁目,34.7094896,135.2075223,185
兵庫県神戸市中央区野崎通４丁目,34.709152,135.2064978,74
兵庫県神戸市中央区野崎通５丁目,34.7089504,135.2057659,34
兵庫県神戸市中央区野崎通６丁目,34.7088192,135.2048878,96
兵庫県神戸市中央区野崎通７丁目,34.7084111,135.2040096,74
兵庫県神戸市中央区旗塚通１丁目,34.70501180000001,135.2047414,214
兵庫県神戸市中央区旗塚通２丁目,34.704682,135.2033114,86
兵庫県神戸市中央区旗塚通３丁目,34.7048277,135.2030758,163
兵庫県神戸市中央区旗塚通４丁目,34.7042054,135.2018143,65
兵庫県神戸市中央区旗塚通５丁目,34.7036613,135.2006435,193
兵庫県神戸市中央区旗塚通６丁目,34.7033236,135.1996191,165
兵庫県神戸市中央区旗塚通７丁目,34.7031925,135.1987411,117
兵庫県神戸市中央区八幡通１丁目,34.6918206,135.2004972,204
兵庫県神戸市中央区八幡通３丁目,34.6912209,135.1977167,229
兵庫県神戸市中央区八幡通４丁目,34.6901884,135.196985,380
兵庫県神戸市中央区波止場町,34.68257699999999,135.1880594,153
兵庫県神戸市中央区花隈町,34.687894,135.1816224,2047
兵庫県神戸市中央区浜辺通３丁目,34.690083,135.2012289,346
兵庫県神戸市中央区浜辺通４丁目,34.6890503,135.2004972,145
兵庫県神戸市中央区浜辺通６丁目,34.6873327,135.1988874,639
兵庫県神戸市中央区東川崎町１丁目,34.6781845,135.1833778,1169
兵庫県神戸市中央区東川崎町４丁目,34.6748048,135.1817687,27
兵庫県神戸市中央区東川崎町５丁目,34.67522770000001,135.1808909,172
兵庫県神戸市中央区東川崎町６丁目,34.6753032,135.1801595,189
兵庫県神戸市中央区東川崎町７丁目,34.6758671,135.1789893,266
兵庫県神戸市中央区日暮通１丁目,34.7006255,135.2075223,474
兵庫県神戸市中央区日暮通２丁目,34.7000814,135.2063514,213
兵庫県神戸市中央区日暮通３丁目,34.6996733,135.2054732,247
兵庫県神戸市中央区日暮通４丁目,34.6991292,135.2043023,303
兵庫県神戸市中央区日暮通５丁目,34.6987211,135.2034242,194
兵庫県神戸市中央区日暮通６丁目,34.6981115,135.2018143,252
兵庫県神戸市中央区葺合町字馬止,34.710048,135.1955264,34
兵庫県神戸市中央区葺合町字蟬山,34.7111348,135.2012289,193
兵庫県神戸市中央区再度筋町,34.693885,135.177234,369
兵庫県神戸市中央区港島１丁目,34.6641593,135.2032778,245
兵庫県神戸市中央区港島中町２丁目,34.67377,135.2132311,1244
兵庫県神戸市中央区港島中町３丁目,34.6710093,135.21206,4304
兵庫県神戸市中央区港島中町５丁目,34.6638354,135.2085469,67
兵庫県神戸市中央区港島中町６丁目,34.6657283,135.2138166,1380
兵庫県神戸市中央区港島中町７丁目,34.6659687,135.2179157,36
兵庫県神戸市中央区港島中町８丁目,34.6621412,135.21206,310
兵庫県神戸市中央区南本町通２丁目,34.6974372,135.2078151,57
兵庫県神戸市中央区南本町通４丁目,34.6966916,135.2059123,116
兵庫県神戸市中央区南本町通５丁目,34.6961475,135.2047414,179
兵庫県神戸市中央区南本町通６丁目,34.6956035,135.2035706,231
兵庫県神戸市中央区宮本通１丁目,34.7071586,135.2129383,136
兵庫県神戸市中央区宮本通２丁目,34.7071685,135.2117672,206
兵庫県神戸市中央区宮本通３丁目,34.7066244,135.2105962,65
兵庫県神戸市中央区宮本通４丁目,34.7065638,135.2095715,206
兵庫県神戸市中央区宮本通５丁目,34.7060902,135.2082542,232
兵庫県神戸市中央区宮本通６丁目,34.7061001,135.2070832,246
兵庫県神戸市中央区宮本通７丁目,34.705556,135.2059123,162
兵庫県神戸市中央区元町通１丁目,34.689084,135.188352,85
兵庫県神戸市中央区元町通２丁目,34.68853989999999,135.1871816,36
兵庫県神戸市中央区元町通３丁目,34.6877237,135.185426,398
兵庫県神戸市中央区元町通４丁目,34.6869074,135.1836704,493
兵庫県神戸市中央区元町通５丁目,34.6855372,135.1819149,875
兵庫県神戸市中央区元町通６丁目,34.6838851,135.1807447,1004
兵庫県神戸市中央区元町通７丁目,34.6827214,135.1791356,223
兵庫県神戸市中央区八雲通１丁目,34.7011845,135.2069369,380
兵庫県神戸市中央区八雲通２丁目,34.7009174,135.2057659,201
兵庫県神戸市中央区八雲通３丁目,34.7005093,135.2048878,129
兵庫県神戸市中央区八雲通４丁目,34.7001012,135.2040096,151
兵庫県神戸市中央区八雲通５丁目,34.6995571,135.2028388,176
兵庫県神戸市中央区八雲通６丁目,34.6989474,135.2012289,267
兵庫県神戸市中央区山本通１丁目,34.699026,135.1918636,189
兵庫県神戸市中央区山本通２丁目,34.6983507,135.1898151,605
兵庫県神戸市中央区山本通３丁目,34.696718,135.1863038,598
兵庫県神戸市中央区山本通４丁目,34.6950854,135.1827927,1229
兵庫県神戸市中央区山本通５丁目,34.6933118,135.1795744,536
兵庫県神戸市中央区若菜通４丁目,34.7016322,135.2031315,18
兵庫県神戸市中央区若菜通５丁目,34.701088,135.2019607,113
兵庫県神戸市中央区若菜通６丁目,34.7003374,135.2006435,177
兵庫県神戸市中央区脇浜海岸通２丁目,34.6998049,135.2144022,343
兵庫県神戸市中央区脇浜海岸通３丁目,34.6955735,135.2070832,1577
兵庫県神戸市中央区脇浜海岸通４丁目,34.6948684,135.2085469,1139
兵庫県神戸市中央区脇浜町１丁目,34.7036934,135.2132311,1062
兵庫県神戸市中央区脇浜町２丁目,34.7020582,135.2154197,162
兵庫県神戸市中央区脇浜町３丁目,34.700389,135.2108889,771
兵庫県神戸市中央区割塚通１丁目,34.7058341,135.213963,125
兵庫県神戸市中央区割塚通２丁目,34.705431,135.2124991,185
兵庫県神戸市中央区割塚通３丁目,34.7051639,135.2113281,95
兵庫県神戸市中央区割塚通４丁目,34.7048968,135.210157,136
兵庫県神戸市中央区割塚通５丁目,34.7046297,135.208986,90
兵庫県神戸市中央区割塚通６丁目,34.7042217,135.2081078,53
兵庫県神戸市中央区割塚通７丁目,34.7039546,135.2069369,21
兵庫県神戸市兵庫区神戸市兵庫区,34.6718975,135.173431,68289
兵庫県神戸市兵庫区芦原通１丁目,34.6629221,135.1702134,17
兵庫県神戸市兵庫区芦原通２丁目,34.662942,135.1678735,49
兵庫県神戸市兵庫区芦原通３丁目,34.6629519,135.1667035,107
兵庫県神戸市兵庫区芦原通４丁目,34.6629617,135.1655336,144
兵庫県神戸市兵庫区芦原通６丁目,34.6632634,135.162609,64
兵庫県神戸市兵庫区荒田町１丁目,34.6812225,135.1678735,1373
兵庫県神戸市兵庫区荒田町２丁目,34.681927,135.1664111,788
兵庫県神戸市兵庫区荒田町３丁目,34.6857946,135.167581,1628
兵庫県神戸市兵庫区荒田町４丁目,34.6834574,135.1655336,673
兵庫県神戸市兵庫区石井町１丁目,34.6893576,135.1636326,78
兵庫県神戸市兵庫区石井町２丁目,34.6889494,135.1627553,96
兵庫県神戸市兵庫区石井町３丁目,34.6888181,135.1618779,92
兵庫県神戸市兵庫区石井町４丁目,34.6882737,135.1607081,61
兵庫県神戸市兵庫区石井町５丁目,34.6900523,135.1633402,32
兵庫県神戸市兵庫区石井町６丁目,34.689921,135.1624628,59
兵庫県神戸市兵庫区石井町７丁目,34.6893766,135.161293,46
兵庫県神戸市兵庫区石井町８丁目,34.6885554,135.1601232,79
兵庫県神戸市兵庫区磯之町,34.66766700000001,135.1741624,36
兵庫県神戸市兵庫区今出在家町１丁目,34.6617541,135.177234,126
兵庫県神戸市兵庫区今出在家町２丁目,34.6612806,135.1759175,43
兵庫県神戸市兵庫区今出在家町３丁目,34.6615021,135.1743086,150
兵庫県神戸市兵庫区入江通１丁目,34.6668756,135.1694822,58
兵庫県神戸市兵庫区入江通２丁目,34.6668855,135.1683122,282
兵庫県神戸市兵庫区入江通３丁目,34.6668954,135.1671423,124
兵庫県神戸市兵庫区梅元町,34.6930974,135.1719685,326
兵庫県神戸市兵庫区永沢町２丁目,34.6734284,135.1725535,241
兵庫県神戸市兵庫区永沢町３丁目,34.67399220000001,135.1713834,353
兵庫県神戸市兵庫区永沢町４丁目,34.674002,135.1702134,303
兵庫県神戸市兵庫区駅前通１丁目,34.6682392,135.1637789,169
兵庫県神戸市兵庫区駅前通２丁目,34.667423,135.1620241,652
兵庫県神戸市兵庫区駅前通３丁目,34.6682588,135.1614392,243
兵庫県神戸市兵庫区駅前通４丁目,34.6668886,135.1596846,531
兵庫県神戸市兵庫区駅前通５丁目,34.6679357,135.1586611,380
兵庫県神戸市兵庫区駅南通１丁目,34.6665676,135.1649487,300
兵庫県神戸市兵庫区駅南通２丁目,34.6654694,135.1637789,402
兵庫県神戸市兵庫区駅南通３丁目,34.6646532,135.1620241,507
兵庫県神戸市兵庫区駅南通４丁目,34.6632125,135.1604157,113
兵庫県神戸市兵庫区駅南通５丁目,34.6665872,135.162609,1555
兵庫県神戸市兵庫区会下山町１丁目,34.6799004,135.1602695,258
兵庫県神戸市兵庫区会下山町２丁目,34.6785205,135.1596846,307
兵庫県神戸市兵庫区会下山町３丁目,34.6764651,135.1570528,348
兵庫県神戸市兵庫区大井通１丁目,34.679393,135.1630477,78
兵庫県神戸市兵庫区大井通２丁目,34.67898479999999,135.1621704,69
兵庫県神戸市兵庫区大井通３丁目,34.6779899,135.1610737,26
兵庫県神戸市兵庫区小河通１丁目,34.6657577,135.1706522,29
兵庫県神戸市兵庫区小河通２丁目,34.6657676,135.1694822,150
兵庫県神戸市兵庫区小河通３丁目,34.6657775,135.1683122,146
兵庫県神戸市兵庫区小河通４丁目,34.6659939,135.1672885,186
兵庫県神戸市兵庫区小河通５丁目,34.6660038,135.1661186,117
兵庫県神戸市兵庫区笠松通５丁目,34.6572862,135.1732848,112
兵庫県神戸市兵庫区笠松通６丁目,34.6562435,135.1737236,81
兵庫県神戸市兵庫区笠松通７丁目,34.6554778,135.1741624,91
兵庫県神戸市兵庫区鍛冶屋町１丁目,34.66971729999999,135.1773803,116
兵庫県神戸市兵庫区鍛冶屋町２丁目,34.6697322,135.175625,74
兵庫県神戸市兵庫区上祇園町,34.6917462,135.1678735,244
兵庫県神戸市兵庫区上沢通１丁目,34.6790263,135.1655336,146
兵庫県神戸市兵庫区上沢通２丁目,34.6774397,135.1645857,111
兵庫県神戸市兵庫区上沢通３丁目,34.6774495,135.1636326,218
兵庫県神戸市兵庫区上沢通４丁目,34.6765579,135.162609,258
兵庫県神戸市兵庫区上沢通５丁目,34.6755892,135.1618487,302
兵庫県神戸市兵庫区上沢通６丁目,34.6754694,135.1602695,199
兵庫県神戸市兵庫区上沢通７丁目,34.6738001,135.1591547,259
兵庫県神戸市兵庫区上沢通８丁目,34.673827,135.15793,272
兵庫県神戸市兵庫区上三条町,34.6912019,135.1667035,239
兵庫県神戸市兵庫区上庄通２丁目,34.6578201,135.175625,45
兵庫県神戸市兵庫区上庄通３丁目,34.657402,135.1759175,29
兵庫県神戸市兵庫区神田町,34.6897838,135.1707984,592
兵庫県神戸市兵庫区菊水町１丁目,34.6865837,135.1642175,51
兵庫県神戸市兵庫区菊水町２丁目,34.6864524,135.1633402,246
兵庫県神戸市兵庫区菊水町３丁目,34.6865276,135.162609,106
兵庫県神戸市兵庫区菊水町４丁目,34.6863306,135.161293,121
兵庫県神戸市兵庫区菊水町５丁目,34.6855046,135.1607081,124
兵庫県神戸市兵庫区菊水町６丁目,34.6846833,135.1595384,139
兵庫県神戸市兵庫区菊水町７丁目,34.6842751,135.1586611,72
兵庫県神戸市兵庫区菊水町８丁目,34.6835899,135.1577838,94
兵庫県神戸市兵庫区菊水町９丁目,34.682154,135.1555907,283
兵庫県神戸市兵庫区菊水町１０丁目,34.6809339,135.1523743,1423
兵庫県神戸市兵庫区北逆瀬川町,34.6678983,135.1713834,176
兵庫県神戸市兵庫区北山町,34.6887902,135.1567603,33
兵庫県神戸市兵庫区切戸町,34.6654003,135.1719685,418
兵庫県神戸市兵庫区金平町１丁目,34.6540974,135.1655336,255
兵庫県神戸市兵庫区金平町２丁目,34.6539059,135.1636326,114
兵庫県神戸市兵庫区楠谷町,34.6934912,135.1746011,426
兵庫県神戸市兵庫区熊野町１丁目,34.6869972,135.1601964,24
兵庫県神戸市兵庫区熊野町２丁目,34.6865561,135.1590997,195
兵庫県神戸市兵庫区熊野町３丁目,34.6857396,135.1573452,216
兵庫県神戸市兵庫区熊野町４丁目,34.68568339999999,135.1557369,219
兵庫県神戸市兵庫区熊野町５丁目,34.6849325,135.1544211,292
兵庫県神戸市兵庫区小松通２丁目,34.6574322,135.1724072,111
兵庫県神戸市兵庫区小松通３丁目,34.6555542,135.1726872,86
兵庫県神戸市兵庫区小松通４丁目,34.6550698,135.1732848,48
兵庫県神戸市兵庫区小松通５丁目,34.6543747,135.1735773,32
兵庫県神戸市兵庫区小山町,34.6852235,135.1526667,66
兵庫県神戸市兵庫区五宮町,34.6924218,135.1699209,488
兵庫県神戸市兵庫区里山町,34.6943167,135.1406803,396
兵庫県神戸市兵庫区佐比江町,34.6733988,135.1760638,424
兵庫県神戸市兵庫区山王町１丁目,34.6921268,135.1636326,62
兵庫県神戸市兵庫区山王町２丁目,34.6914416,135.1627553,91
兵庫県神戸市兵庫区材木町,34.6587374,135.1672286,44
兵庫県神戸市兵庫区七宮町１丁目,34.6711729,135.177234,182
兵庫県神戸市兵庫区七宮町２丁目,34.6713942,135.175625,246
兵庫県神戸市兵庫区島上町１丁目,34.6689568,135.177234,75
兵庫県神戸市兵庫区島上町２丁目,34.6686947,135.1754787,134
兵庫県神戸市兵庫区清水町,34.6865282,135.1539825,78
兵庫県神戸市兵庫区下祇園町,34.6889673,135.1690434,798
兵庫県神戸市兵庫区下沢通１丁目,34.6779088,135.1667035,499
兵庫県神戸市兵庫区下沢通２丁目,34.6773645,135.1655336,362
兵庫県神戸市兵庫区下沢通３丁目,34.6768203,135.1643638,143
兵庫県神戸市兵庫区下沢通４丁目,34.6757878,135.1636326,264
兵庫県神戸市兵庫区下沢通５丁目,34.6748962,135.162609,232
兵庫県神戸市兵庫区下沢通６丁目,34.6743519,135.1614392,290
兵庫県神戸市兵庫区下沢通７丁目,34.6736012,135.1601232,223
兵庫県神戸市兵庫区下沢通８丁目,34.6727096,135.1590997,396
兵庫県神戸市兵庫区下三条町,34.6887048,135.1672885,269
兵庫県神戸市兵庫区新開地１丁目,34.6786595,135.1680197,471
兵庫県神戸市兵庫区新開地２丁目,34.6773961,135.1700672,158
兵庫県神戸市兵庫区新開地３丁目,34.6778601,135.1725535,419
兵庫県神戸市兵庫区新開地４丁目,34.6770243,135.1731385,635
兵庫県神戸市兵庫区新開地５丁目,34.676531,135.1741624,487
兵庫県神戸市兵庫区新開地６丁目,34.6759672,135.1753325,684
兵庫県神戸市兵庫区神明町,34.6679589,135.1724072,88
兵庫県神戸市兵庫区須佐野通１丁目,34.6651054,135.1699941,112
兵庫県神戸市兵庫区須佐野通２丁目,34.6648105,135.1680197,57
兵庫県神戸市兵庫区須佐野通３丁目,34.6649564,135.1671423,71
兵庫県神戸市兵庫区須佐野通４丁目,34.6652482,135.1653874,91
兵庫県神戸市兵庫区滝山町,34.684407,135.1509124,158
兵庫県神戸市兵庫区大開通１丁目,34.6757392,135.1694822,28
兵庫県神戸市兵庫区大開通２丁目,34.6748565,135.1671663,424
兵庫県神戸市兵庫区大開通３丁目,34.6740969,135.1671423,351
兵庫県神戸市兵庫区大開通５丁目,34.6723792,135.1655336,297
兵庫県神戸市兵庫区大開通６丁目,34.671835,135.1643638,145
兵庫県神戸市兵庫区大開通７丁目,34.6710187,135.162609,297
兵庫県神戸市兵庫区大開通８丁目,34.6704745,135.1614392,634
兵庫県神戸市兵庫区大開通９丁目,34.6695829,135.1604157,38
兵庫県神戸市兵庫区大開通１０丁目,34.6688978,135.1595384,334
兵庫県神戸市兵庫区大同町１丁目,34.6881091,135.1639251,96
兵庫県神戸市兵庫区大同町２丁目,34.6879074,135.1631939,139
兵庫県神戸市兵庫区大同町３丁目,34.6879169,135.1620241,175
兵庫県神戸市兵庫区大同町４丁目,34.6874382,135.161293,86
兵庫県神戸市兵庫区大同町５丁目,34.6871661,135.1607081,41
兵庫県神戸市兵庫区千鳥町１丁目,34.6926948,135.1618779,80
兵庫県神戸市兵庫区千鳥町２丁目,34.6915215,135.1614392,57
兵庫県神戸市兵庫区千鳥町３丁目,34.6913244,135.1601232,52
兵庫県神戸市兵庫区千鳥町４丁目,34.6895973,135.1596846,15
兵庫県神戸市兵庫区塚本通１丁目,34.6740822,135.1688972,140
兵庫県神戸市兵庫区塚本通２丁目,34.6731201,135.1680197,104
兵庫県神戸市兵庫区塚本通３丁目,34.6726415,135.1672885,264
兵庫県神戸市兵庫区塚本通４丁目,34.6717499,135.1662648,194
兵庫県神戸市兵庫区塚本通５丁目,34.6709992,135.1649487,658
兵庫県神戸市兵庫区塚本通６丁目,34.6699011,135.1637789,359
兵庫県神戸市兵庫区塚本通７丁目,34.6693569,135.162609,157
兵庫県神戸市兵庫区塚本通８丁目,34.6688832,135.161293,130
兵庫県神戸市兵庫区都由乃町１丁目,34.6907517,135.1624628,94
兵庫県神戸市兵庫区都由乃町２丁目,34.6903434,135.1615855,83
兵庫県神戸市兵庫区都由乃町３丁目,34.6896583,135.1607081,62
兵庫県神戸市兵庫区天王町１丁目,34.6941497,135.1617317,23
兵庫県神戸市兵庫区天王町２丁目,34.6921551,135.1601232,20
兵庫県神戸市兵庫区出在家町１丁目,34.6631443,135.1766489,12
兵庫県神戸市兵庫区出在家町２丁目,34.6631643,135.1743086,293
兵庫県神戸市兵庫区中道通１丁目,34.6773451,135.1678735,485
兵庫県神戸市兵庫区中道通２丁目,34.676247,135.1667035,254
兵庫県神戸市兵庫区中道通３丁目,34.6757028,135.1655336,176
兵庫県神戸市兵庫区中道通４丁目,34.6749521,135.1642175,128
兵庫県神戸市兵庫区中道通５丁目,34.674126,135.1636326,42
兵庫県神戸市兵庫区中道通６丁目,34.6737883,135.162609,246
兵庫県神戸市兵庫区中道通７丁目,34.6726246,135.1610006,202
兵庫県神戸市兵庫区中道通８丁目,34.6719395,135.1601232,136
兵庫県神戸市兵庫区中道通９丁目,34.6713296,135.1585149,262
兵庫県神戸市兵庫区西上橘通１丁目,34.6811935,135.1713834,458
兵庫県神戸市兵庫区西上橘通２丁目,34.68057880000001,135.1703597,335
兵庫県神戸市兵庫区西橘通１丁目,34.6802873,135.1721147,328
兵庫県神戸市兵庫区西橘通２丁目,34.6797382,135.1715297,246
兵庫県神戸市兵庫区西多聞通１丁目,34.6793105,135.1729923,447
兵庫県神戸市兵庫区西多聞通２丁目,34.6789024,135.1721147,374
兵庫県神戸市兵庫区西出町,34.674074,135.1781116,368
兵庫県神戸市兵庫区西出町１丁目,34.6722043,135.1791111,379
兵庫県神戸市兵庫区西出町２丁目,34.674074,135.1781116,709
兵庫県神戸市兵庫区西仲町,34.669616,135.1729923,88
兵庫県神戸市兵庫区西宮内町,34.6695603,135.1713834,98
兵庫県神戸市兵庫区西柳原町,34.66958,135.1690434,604
兵庫県神戸市兵庫区羽坂通１丁目,34.6717705,135.1679466,17
兵庫県神戸市兵庫区羽坂通２丁目,34.6709797,135.1672885,180
兵庫県神戸市兵庫区羽坂通３丁目,34.66995199999999,135.1659724,506
兵庫県神戸市兵庫区羽坂通４丁目,34.6692669,135.1650949,544
兵庫県神戸市兵庫区浜崎通,34.6682098,135.1672885,1224
兵庫県神戸市兵庫区浜中町１丁目,34.6560415,135.1649487,533
兵庫県神戸市兵庫区浜中町２丁目,34.6552354,135.1620241,293
兵庫県神戸市兵庫区浜山通１丁目,34.6581323,135.1715297,123
兵庫県神戸市兵庫区浜山通２丁目,34.6568832,135.1718222,199
兵庫県神戸市兵庫区浜山通３丁目,34.655634,135.1721147,47
兵庫県神戸市兵庫区浜山通４丁目,34.6549389,135.1724072,51
兵庫県神戸市兵庫区浜山通５丁目,34.6539667,135.1726998,19
兵庫県神戸市兵庫区馬場町,34.6878404,135.1713834,422
兵庫県神戸市兵庫区東出町２丁目,34.6714151,135.1813298,184
兵庫県神戸市兵庫区東出町３丁目,34.6719791,135.1801595,388
兵庫県神戸市兵庫区東柳原町,34.6681901,135.1696284,151
兵庫県神戸市兵庫区東山町１丁目,34.683467,135.1643638,205
兵庫県神戸市兵庫区東山町２丁目,34.6821575,135.1636326,176
兵庫県神戸市兵庫区東山町３丁目,34.6804351,135.162609,328
兵庫県神戸市兵庫区東山町４丁目,34.6821063,135.1614392,307
兵庫県神戸市兵庫区氷室町１丁目,34.6882175,135.1590997,207
兵庫県神戸市兵庫区氷室町２丁目,34.6871288,135.1567603,247
兵庫県神戸市兵庫区兵庫町１丁目,34.6725826,135.1743086,248
兵庫県神戸市兵庫区兵庫町２丁目,34.6714845,135.1731385,228
兵庫県神戸市兵庫区鵯越筋,34.6875982,135.1500353,9
兵庫県神戸市兵庫区鵯越町,34.6831303,135.1547135,302
兵庫県神戸市兵庫区平野町字天王谷奥東服山,34.7049248,135.1646562,36
兵庫県神戸市兵庫区平野町字天王谷東服山,34.6974158,135.1687509,29
兵庫県神戸市兵庫区平野町字天王谷奥東服,34.6967496,135.1655336,23
兵庫県神戸市兵庫区平野町字天王谷東服,34.6944592,135.1662648,27
兵庫県神戸市兵庫区平野町字天王谷筋西服,34.708688,135.1614392,17
兵庫県神戸市兵庫区平野町字天王谷西服山,34.7027471,135.159977,14
兵庫県神戸市兵庫区福原町,34.6789875,135.1702134,1021
